ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott689774	2	2	0	0	6		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_139@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott692864	2	4	0	0	7		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_836@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott693661	2	2	0	0	7		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott699624	2	2	0	0	16		tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_855@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott699625	2	5	0	0	10		tree_ot_2143@tree1.tre,tree_ot_2148@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_757@Tr70438.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott699633	2	5	0	0	9		tree_ot_2146@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_290@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott703027	2	3	0	0	6		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott703807	3	13	6	3	4	tree_ot_2141@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott704134	30	60	43	4	2	tree_ot_2154@tree1.tre,tree_ot_837@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,TAXONOMY
ott704135	2	2	0	0	6		tree_ot_2154@tree1.tre,tree_ot_531@tree1.tre,tree_ot_148@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott705939	2	2	0	0	5		tree_ot_2108@tree1.tre,tree_ot_123@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott705971	3	5	2	1	6	tree_pg_1953@tree3977.tre	tree_ot_2015@tree5.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott706421	11	14	38	4	3	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,TAXONOMY
ott706450	21	44	48	5	4	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_794@tree2.tre,TAXONOMY
ott706778	4	6	3	1	3	tree_ot_2145@tree2.tre	tree_pg_2806@tree6529.tre,tree_ot_521@tree1.tre,TAXONOMY
ott7068066	59	1046	250	11	0	tree_ot_2108@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	
ott7068067	28	158	58	5	6	tree_pg_2913@tree6741.tre,tree_ot_112@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2108@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott7068098	4	15	7	3	5	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott7068145	2	12	0	0	8		tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott7068373	2	2	0	0	4		tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,TAXONOMY
ott7068376	3	3	2	1	5	tree_ot_521@tree1.tre	tree_ot_2079@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott70684	5	13	16	4	6	tree_ot_2147@tree1.tre,tree_ot_104@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott7068574	2	3	0	0	2		tree_ot_2179@tree1.tre,TAXONOMY
ott7068743	3	4	4	2	3	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree13.tre,tree_ot_156@tree1.tre,TAXONOMY
ott7068751	7	9	16	3	6	tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott7068867	7	7	15	4	3	tree_ot_2145@tree2.tre,tree_ot_166@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2805@tree6512.tre,tree_pg_1979@tree6300.tre,TAXONOMY
ott706951	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott710531	2	3	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott7115	2	2	0	0	4		tree_ot_2145@tree2.tre,tree_ot_162@tree1.tre,tree_ot_521@tree1.tre,TAXONOMY
ott712002	7	8	6	1	3	tree_ot_151@tree1.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott713368	2	6	0	0	5		tree_ot_1286@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott714463	6	20	27	6	2	tree_ot_2018@tree8.tre,tree_ot_731@tree2.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2860@tree6646.tre,TAXONOMY
ott714800	9	12	32	4	3	tree_ot_2018@tree8.tre,tree_ot_770@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott716196	2	2	0	0	4		tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott717632	3	8	2	1	5	tree_ot_2145@tree2.tre	tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott717642	3	3	2	1	3	tree_ot_2145@tree2.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott719086	2	3	0	0	5		tree_ot_2141@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott719093	13	24	45	4	3	tree_ot_2141@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,TAXONOMY
ott720616	2	2	0	0	4		tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott724182	13	19	46	5	3	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_ot_157@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,TAXONOMY
ott724185	4	16	4	2	6	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre	tree_pg_2913@tree6741.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott724186	3	8	2	1	7	tree_ot_504@tree3.tre	tree_ot_2017@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott72474	20	46	85	6	13	tree_ot_2158@tree1.tre,tree_ot_2234@tree4.tre,tree_ot_520@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott72477	2	2	0	0	13		tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_175@tree1.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott724982	2	2	0	0	7		tree_ot_2018@tree8.tre,tree_ot_2154@tree1.tre,tree_ot_500@tree1.tre,tree_ot_148@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott726310	2	2	0	0	7		tree_ot_2019@tree12.tre,tree_ot_532@tree1.tre,tree_ot_103@tree4.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott726316	3	9	8	4	4	tree_ot_2108@tree1.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,TAXONOMY
ott728075	3	10	8	4	6	tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_1002@tree1.tre,TAXONOMY
ott728081	2	2	0	0	9		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott728094	4	16	14	5	5	tree_ot_2183@tree1.tre,tree_ot_2072@tree2.tre,tree_ot_425@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_2170@tree3.tre,tree_ot_531@tree1.tre,tree_pg_2804@tree6511.tre,TAXONOMY
ott729489	3	6	4	2	3	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2221@tree1.tre,tree_ot_862@tree1.tre,TAXONOMY
ott729974	8	20	27	4	4	tree_ot_2015@tree5.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,TAXONOMY
ott73157	2	4	0	0	7		tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2600@tree6022.tre,tree_ot_841@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott73179	3	28	8	4	3	tree_pg_2913@tree6742.tre,tree_pg_2600@tree6022.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,TAXONOMY
ott73554	2	4	0	0	6		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott736629	2	3	0	0	8		tree_ot_2015@tree5.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2890@tree6701.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott738517	2	3	0	0	6		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott738518	2	3	0	0	6		tree_ot_2141@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott73954	2	11	0	0	18		tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott73972	3	11	6	3	13	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2146@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_855@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre
ott743410	7	12	23	4	4	tree_ot_770@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott743730	6	16	15	4	6	tree_ot_2015@tree5.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott743732	6	10	11	3	2	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott743736	3	9	2	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott744559	13	16	46	4	3	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,TAXONOMY
ott744572	4	5	12	4	4	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,TAXONOMY
ott744782	46	157	141	5	13	tree_ot_290@tree1.tre,tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre
ott744786	13	26	26	3	4	tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,TAXONOMY
ott744793	13	60	47	6	7	tree_ot_2167@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_822@tree1.tre,tree_ot_856@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_2079@tree1.tre,tree_ot_749@tree1.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_841@tree1.tre,TAXONOMY
ott746138	3	9	0	0	14		tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_111@tree1.tre,tree_pg_2600@tree6022.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott746233	4	5	3	1	1	tree_ot_2015@tree5.tre	TAXONOMY
ott746744	33	88	69	4	12	tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2019@tree10.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_2173@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre
ott747911	2	2	0	0	2		tree_pg_2926@tree6757.tre,TAXONOMY
ott749202	5	8	4	1	6	tree_ot_2145@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_312@tree1.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott749641	2	2	0	0	6		tree_ot_2019@tree9.tre,tree_ot_2172@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott750780	3	3	2	1	6	tree_ot_118@tree1.tre	tree_ot_2072@tree2.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott752683	3	15	6	3	5	tree_ot_137@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott753793	5	7	12	4	2	tree_ot_2015@tree5.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott754975	2	2	0	0	8		tree_ot_2019@tree15.tre,tree_ot_2159@tree1.tre,tree_ot_2188@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2858@tree6642.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott75504	3	4	8	4	4	tree_ot_770@tree1.tre,tree_ot_169@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2143@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott757324	15	31	26	4	3	tree_ot_2079@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2156@tree3.tre,tree_ot_290@tree1.tre,TAXONOMY
ott757509	4	5	3	1	5	tree_ot_166@tree1.tre	tree_ot_2145@tree2.tre,tree_pg_1979@tree6300.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott758346	2	4	0	0	3		tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott759413	2	2	0	0	6		tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott759507	9	13	25	4	3	tree_ot_2015@tree5.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_866@tree1.tre,TAXONOMY
ott759559	2	2	0	0	6		tree_ot_2019@tree12.tre,tree_ot_290@tree1.tre,tree_ot_2169@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott765192	2	4	0	0	6		tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott765193	99	368	406	10	2	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_731@tree2.tre,tree_pg_2913@tree6741.tre
ott767070	3	13	6	3	1	tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott771950	2	2	0	0	6		tree_ot_2145@tree2.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott772200	3	4	4	2	5	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott772682	2	2	0	0	9		tree_ot_2179@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_172@tree3.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott773512	14	18	30	3	3	tree_ot_2228@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,TAXONOMY
ott774534	5	13	19	6	4	tree_ot_2167@tree1.tre,tree_ot_2234@tree2.tre,tree_ot_2190@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_749@tree1.tre,tree_ot_290@tree1.tre,TAXONOMY
ott775147	3	7	8	4	5	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,TAXONOMY
ott775477	2	4	0	0	7		tree_ot_2230@tree1.tre,tree_ot_2125@tree2.tre,tree_ot_290@tree1.tre,tree_pg_2599@tree6021.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott775719	3	3	4	2	4	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_2167@tree1.tre,tree_ot_290@tree1.tre,TAXONOMY
ott776480	3	18	10	5	7	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_841@tree1.tre,TAXONOMY
ott77820	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott780423	3	4	4	2	2	tree_ot_121@tree7.tre,tree_ot_809@tree2.tre	tree_ot_521@tree1.tre,TAXONOMY
ott780433	4	4	6	2	3	tree_ot_121@tree7.tre,tree_ot_809@tree2.tre	tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,TAXONOMY
ott780441	5	6	7	2	2	tree_ot_121@tree7.tre,tree_ot_809@tree2.tre	tree_ot_521@tree1.tre,TAXONOMY
ott780951	3	5	8	4	2	tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1022@tree1.tre,TAXONOMY
ott781250	2	13	0	0	13		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_753@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2913@tree6741.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott784682	2	15	0	0	5		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott785182	2	2	0	0	4		tree_pg_2869@tree6661.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott787071	10	10	22	3	4	tree_ot_121@tree7.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott787932	2	2	0	0	7		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott789032	5	11	16	4	9	tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2143@tree1.tre,tree_ot_2152@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2084@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott795154	2	2	0	0	5		tree_pg_2913@tree6741.tre,tree_ot_112@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott799161	5	10	8	3	7	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_841@tree1.tre,tree_pg_2404@tree5068.tre,TAXONOMY
